Yardline,Quarter,Yds_to_go,Time_remaining,Wind_speed,Timeouts,Score_differential,Offense_strength,Opp_defense_strength,WP_go,WP_fg,WP_punt
4.0,4.0,3.0,10.0,6.0,0.0,-17.0,-0.0494160799128072,0.0280250193339084,0.005952308139760488,0.006265518494139237,0.019273810160391557
5.0,2.0,5.0,2121.0,8.0,3.0,11.0,-0.0494160799128072,-0.0464478771203641,0.8629870157706903,0.848737229569253,0.8551828004979692
43.0,2.0,7.0,1835.0,8.0,1.0,14.0,-0.0494160799128072,-0.0464478771203641,0.8742671523931546,0.8100663824474817,0.8610953527186699
60.0,3.0,10.0,1620.0,8.0,3.0,14.0,-0.0494160799128072,-0.0464478771203641,0.8713555536565961,0.8887831855278381,0.9013555536565961
74.0,3.0,8.0,1420.0,8.0,3.0,14.0,-0.0494160799128072,-0.0464478771203641,0.9175895871680754,0.9475895871680754,0.9242260875418024
3.0,4.0,3.0,793.0,8.0,2.0,7.0,-0.0494160799128072,-0.0464478771203641,0.8694940946714806,0.8429392798566658,0.8424131209312191
26.0,4.0,4.0,149.0,8.0,2.0,10.0,-0.0494160799128072,-0.0464478771203641,0.9810442514022408,0.9599841836637254,0.9674714646816097
64.0,1.0,1.0,3478.0,7.0,3.0,0.0,-0.0494160799128072,0.0543953181801293,0.5218822468094395,0.5089333579205506,0.5038099054236593
77.0,1.0,12.0,3024.0,7.0,3.0,0.0,-0.0494160799128072,0.0543953181801293,0.4767928158286111,0.5067928158286111,0.4896019137251332
90.0,1.0,11.0,2722.0,7.0,3.0,0.0,-0.0494160799128072,0.0543953181801293,0.4687884505301245,0.4987884505301245,0.4835235654542119
76.0,2.0,4.0,1936.0,7.0,3.0,-10.0,-0.0494160799128072,0.0543953181801293,0.15857950507234767,0.1351054309982736,0.1505807218094674
9.0,2.0,9.0,1808.0,7.0,0.0,-10.0,-0.0494160799128072,0.0543953181801293,0.17249353500037454,0.20227785170078544,0.17676739946485642
80.0,3.0,6.0,1498.0,7.0,3.0,-7.0,-0.0494160799128072,0.0543953181801293,0.27202278064398827,0.24339870656991422,0.25125236756234154
67.0,3.0,7.0,1059.0,7.0,3.0,-7.0,-0.0494160799128072,0.0543953181801293,0.2569889614808912,0.2318134059253356,0.22207956364309878
13.0,4.0,13.0,699.0,7.0,3.0,-7.0,-0.0494160799128072,0.0543953181801293,0.16591975902176817,0.26177869682250177,0.1717952317551531
32.0,4.0,1.0,391.0,7.0,2.0,-4.0,-0.0494160799128072,0.0543953181801293,0.40826512334040077,0.28520819540652986,0.29784120490966565
42.0,4.0,4.0,227.0,7.0,2.0,-11.0,-0.0494160799128072,0.0543953181801293,0.06002045397295784,0.07145286472430971,0.07377823227296111
31.0,4.0,4.0,181.0,7.0,1.0,-11.0,-0.0494160799128072,0.0543953181801293,0.07548913516171396,0.06709753570386784,0.06932339442097321
52.0,5.0,2.0,348.0,7.0,2.0,0.0,-0.0494160799128072,0.0543953181801293,0.5693293037313331,0.8230250074932814,0.6963895024892249
78.0,1.0,13.0,3488.0,,3.0,0.0,-0.0494160799128072,0.0995849772483576,0.4168210406562973,0.4468210406562973,0.4022212143648885
30.0,1.0,14.0,3214.0,,3.0,0.0,-0.0494160799128072,0.0995849772483576,0.5381521474910191,0.5787719862647294,0.5117217917615604
67.0,1.0,18.0,2758.0,,3.0,0.0,-0.0494160799128072,0.0995849772483576,0.456815604972339,0.48681560497233894,0.47628066727890056
39.0,2.0,7.0,2401.0,,3.0,-3.0,-0.0494160799128072,0.0995849772483576,0.41839499725677787,0.3984016639234445,0.38518464477077785
66.0,2.0,1.0,2264.0,,3.0,0.0,-0.0494160799128072,0.0995849772483576,0.5215430680136467,0.49915195690253555,0.48296173099427403
85.0,3.0,19.0,1468.0,,3.0,-6.0,-0.0494160799128072,0.0995849772483576,0.248339841741319,0.21853428618576348,0.22612179849820035
29.0,3.0,5.0,1082.0,,3.0,-12.0,-0.0494160799128072,0.0995849772483576,0.126073092712806,0.12686507669666197,0.11719942691190485
88.0,4.0,19.0,861.0,,3.0,-9.0,-0.0494160799128072,0.0995849772483576,0.12350893201947413,0.0946850685703673,0.09933559868614081
56.0,4.0,11.0,596.0,,3.0,-12.0,-0.0494160799128072,0.0995849772483576,0.04338267467321436,0.015866008006547694,0.03160112432771488
13.0,4.0,11.0,3.0,,0.0,-15.0,-0.0494160799128072,0.0995849772483576,0.010636034511264773,0.017619694956747995,0.03553921261888023
63.0,1.0,5.0,3316.0,9.0,3.0,0.0,-0.0494160799128072,-0.0205825399781266,0.5258835427076762,0.5427689853370139,0.5558835427076763
63.0,1.0,1.0,3033.0,9.0,2.0,7.0,-0.0494160799128072,-0.0205825399781266,0.7974995259305677,0.7825595259305678,0.7668480653927331
37.0,2.0,9.0,2601.0,9.0,2.0,7.0,-0.0494160799128072,-0.0205825399781266,0.8085085760015335,0.7963374104749776,0.7550435308565879
30.0,2.0,5.0,2287.0,9.0,2.0,10.0,-0.0494160799128072,-0.0205825399781266,0.8767406945541593,0.8675874113807941,0.8497379959307115
69.0,2.0,8.0,1834.0,9.0,1.0,20.0,-0.0494160799128072,-0.0205825399781266,0.9176305735142728,0.9338464793542706,0.9476305735142728
52.0,3.0,9.0,1643.0,9.0,3.0,20.0,-0.0494160799128072,-0.0205825399781266,0.9293733429936598,0.8665509347176013,0.9201084200454063
28.0,3.0,2.0,1363.0,9.0,2.0,20.0,-0.0494160799128072,-0.0205825399781266,0.9854847693645093,0.9726064466149484,0.9778037893243197
57.0,3.0,2.0,1113.0,9.0,2.0,20.0,-0.0494160799128072,-0.0205825399781266,0.9841751859604773,0.9680237970715884,0.9776734097188082
62.0,3.0,7.0,1099.0,9.0,2.0,20.0,-0.0494160799128072,-0.0205825399781266,0.9852725288761819,0.9691146585058116,0.9803355770317871
57.0,3.0,2.0,1088.0,9.0,2.0,20.0,-0.0494160799128072,-0.0205825399781266,0.9848860736295193,0.9687231106665563,0.9793905948190219
43.0,1.0,7.0,3193.0,10.0,3.0,-3.0,-0.0494160799128072,0.0139955713233515,0.35994826785404915,0.3416167288258401,0.34523493452071585
12.0,1.0,9.0,3063.0,10.0,3.0,-3.0,-0.0494160799128072,0.0139955713233515,0.44171410850174914,0.43402353101425395,0.3939304503841418
35.0,2.0,2.0,2465.0,10.0,2.0,-7.0,-0.0494160799128072,0.0139955713233515,0.33197243030064144,0.31954304788556853,0.2985599314209089
31.0,2.0,8.0,2401.0,10.0,2.0,-7.0,-0.0494160799128072,0.0139955713233515,0.31797268235650056,0.3329759351943614,0.2958610326032082
87.0,2.0,3.0,2146.0,10.0,2.0,-4.0,-0.0494160799128072,0.0139955713233515,0.3297577246688084,0.30860290985399363,0.29570052818635467
91.0,2.0,7.0,2137.0,10.0,2.0,-4.0,-0.0494160799128072,0.0139955713233515,0.35754473817031873,0.33633325668883723,0.3016372709641806
60.0,2.0,15.0,1860.0,10.0,2.0,-10.0,-0.0494160799128072,0.0139955713233515,0.1272188912471609,0.13477896152461377,0.15864007263572488
92.0,3.0,18.0,1604.0,10.0,3.0,-10.0,-0.0494160799128072,0.0139955713233515,0.1305746049115527,0.10540979009673787,0.12153729634833392
57.0,3.0,4.0,1339.0,10.0,3.0,-10.0,-0.0494160799128072,0.0139955713233515,0.1469851689776669,0.12280561934190967,0.14931997119376153
62.0,3.0,9.0,1329.0,10.0,3.0,-10.0,-0.0494160799128072,0.0139955713233515,0.14622265717003982,0.1249584211978579,0.15152369897563567
17.0,4.0,1.0,900.0,10.0,1.0,-10.0,-0.0494160799128072,0.0139955713233515,0.12676141853079678,0.10636635191602521,0.12101141853079678
40.0,4.0,3.0,136.0,10.0,1.0,-10.0,-0.0494160799128072,0.0139955713233515,0.048559027957572665,0.06422272666232745,0.06684190477623017
41.0,1.0,1.0,3280.0,14.0,3.0,0.0,-0.0494160799128072,-0.0399816607880349,0.5405822092382057,0.5137248374970232,0.4848717972091717
55.0,1.0,29.0,3127.0,14.0,3.0,0.0,-0.0494160799128072,-0.0399816607880349,0.4400494678109362,0.4693700577411523,0.47011800274232823
14.0,2.0,5.0,2700.0,14.0,3.0,0.0,-0.0494160799128072,-0.0399816607880349,0.6074753239751772,0.5884753239751772,0.5547274477949836
48.0,2.0,15.0,2395.0,14.0,2.0,3.0,-0.0494160799128072,-0.0399816607880349,0.6170957544165351,0.5970624210832017,0.5966378243637337
21.0,2.0,1.0,1803.0,14.0,0.0,3.0,-0.0494160799128072,-0.0399816607880349,0.6548619448140827,0.6954855911063756,0.6485276960083706
52.0,3.0,11.0,1396.0,14.0,2.0,13.0,-0.0494160799128072,-0.0399816607880349,0.9080194190338591,0.8521721900985345,0.8894890486634887
84.0,3.0,5.0,1094.0,14.0,2.0,13.0,-0.0494160799128072,-0.0399816607880349,0.9716177940832735,0.9521926088980883,0.9389777105515557
49.0,4.0,5.0,825.0,14.0,2.0,13.0,-0.0494160799128072,-0.0399816607880349,0.9529158206356019,0.9073466392883435,0.9326935984133796
49.0,4.0,3.0,470.0,14.0,2.0,13.0,-0.0494160799128072,-0.0399816607880349,0.9753969819906433,0.9262335958655605,0.9541229079165693
5.0,4.0,2.0,290.0,14.0,2.0,13.0,-0.0494160799128072,-0.0399816607880349,0.994675677188638,0.98636511777375,0.9866380278358928
36.0,4.0,16.0,154.0,14.0,2.0,16.0,-0.0494160799128072,-0.0399816607880349,0.98020878835751,0.9944262615865476,0.9944262615865476
62.0,1.0,2.0,3562.0,1.0,3.0,0.0,-0.0494160799128072,-0.0279916586737624,0.48273547780930814,0.4704399222537526,0.46342025737421855
44.0,1.0,12.0,3012.0,1.0,3.0,-7.0,-0.0494160799128072,-0.0279916586737624,0.31928490471302545,0.30423601582413656,0.29087830661781744
77.0,1.0,18.0,2755.0,1.0,3.0,-7.0,-0.0494160799128072,-0.0279916586737624,0.31803678256228324,0.3016553010808018,0.2924707389056569
41.0,2.0,6.0,2546.0,1.0,3.0,-7.0,-0.0494160799128072,-0.0279916586737624,0.3685672149945001,0.3517563365101609,0.30826987842480524
37.0,2.0,1.0,2259.0,1.0,3.0,0.0,-0.0494160799128072,-0.0279916586737624,0.5379821577656941,0.5183371194507671,0.5426981198157893
35.0,2.0,10.0,1812.0,1.0,0.0,4.0,-0.0494160799128072,-0.0279916586737624,0.6510511574999823,0.6814898889378516,0.6658475203414295
64.0,3.0,5.0,1562.0,1.0,3.0,7.0,-0.0494160799128072,-0.0279916586737624,0.7881413909909625,0.8181413909909625,0.7821097041485205
67.0,3.0,2.0,1078.0,1.0,3.0,4.0,-0.0494160799128072,-0.0279916586737624,0.7845370811082404,0.7566578218489811,0.6905206190430848
13.0,4.0,7.0,659.0,1.0,3.0,4.0,-0.0494160799128072,-0.0279916586737624,0.8243056312082074,0.8168288686399374,0.7368639273037262
75.0,4.0,10.0,404.0,1.0,2.0,4.0,-0.0494160799128072,-0.0279916586737624,0.7675867400598715,0.7354637770969085,0.7233773062873642
31.0,4.0,6.0,178.0,1.0,1.0,4.0,-0.0494160799128072,-0.0279916586737624,0.8178003776191447,0.866360358565358,0.81577829595059
46.0,1.0,9.0,3465.0,4.0,3.0,0.0,-0.0494160799128072,0.0497937866677735,0.5375308136841986,0.5015326536099349,0.5244808136841986
20.0,1.0,7.0,3061.0,4.0,3.0,0.0,-0.0494160799128072,0.0497937866677735,0.5394153954997991,0.5232231732775768,0.5080871938804902
79.0,2.0,4.0,2691.0,4.0,3.0,3.0,-0.0494160799128072,0.0497937866677735,0.574289002644235,0.604289002644235,0.5848886301192825
41.0,2.0,3.0,1869.0,4.0,2.0,17.0,-0.0494160799128072,0.0497937866677735,0.8567724040437802,0.8204762692257703,0.8778345671531083
63.0,3.0,8.0,1460.0,4.0,2.0,13.0,-0.0494160799128072,0.0497937866677735,0.9212995025257853,0.9512995025257853,0.9362599604039002
65.0,3.0,8.0,1294.0,4.0,2.0,13.0,-0.0494160799128072,0.0497937866677735,0.9200076339537315,0.9500076339537316,0.9311954170931872
33.0,4.0,9.0,419.0,4.0,2.0,7.0,-0.0494160799128072,0.0497937866677735,0.9231807130169661,0.9084542413573439,0.8570816736029556
41.0,1.0,3.0,2968.0,12.0,2.0,-7.0,-0.0494160799128072,0.0280250193339084,0.31877228076005826,0.3034952437230212,0.2810880196163936
29.0,3.0,6.0,1510.0,12.0,3.0,-6.0,-0.0494160799128072,0.0280250193339084,0.3311441780488006,0.3131794846541935,0.29194720098755567
78.0,4.0,10.0,636.0,12.0,2.0,8.0,-0.0494160799128072,0.0280250193339084,0.9282158523732568,0.9019447412621456,0.8360503155015779
68.0,4.0,3.0,154.0,12.0,2.0,2.0,-0.0494160799128072,0.0280250193339084,0.7257986287517724,0.6804865917147354,0.7209561643723341
13.0,1.0,9.0,3229.0,0.0,3.0,0.0,-0.0494160799128072,-0.0181295755429661,0.5718080787587724,0.5606253257390937,0.5192049982512936
76.0,1.0,10.0,3076.0,0.0,3.0,3.0,-0.0494160799128072,-0.0181295755429661,0.5318782121197421,0.5618782121197421,0.5443199078783916
61.0,1.0,4.0,2910.0,0.0,3.0,3.0,-0.0494160799128072,-0.0181295755429661,0.5736980609473732,0.6036980609473732,0.579554704433179
1.0,2.0,1.0,2476.0,0.0,3.0,3.0,-0.0494160799128072,-0.0181295755429661,0.5760312009491388,0.6113671852549701,0.590692840220348
43.0,3.0,5.0,1571.0,0.0,3.0,7.0,-0.0494160799128072,-0.0181295755429661,0.7566903301964398,0.6940587861416359,0.7341695894556991
41.0,3.0,15.0,1341.0,0.0,3.0,7.0,-0.0494160799128072,-0.0181295755429661,0.7788249325079255,0.750482138197673,0.7551115991745921
25.0,3.0,11.0,908.0,0.0,3.0,14.0,-0.0494160799128072,-0.0181295755429661,0.9584851280682049,0.959227838735933,0.957569482031846
47.0,4.0,2.0,408.0,0.0,2.0,17.0,-0.0494160799128072,-0.0181295755429661,0.9834730034055675,0.9519296197060558,0.9793741324174681
19.0,1.0,1.0,3307.0,14.0,2.0,0.0,-0.0494160799128072,-0.0548075256200168,0.565552751169088,0.5512738622801991,0.5283245040582281
12.0,1.0,12.0,3098.0,14.0,2.0,0.0,-0.0494160799128072,-0.0548075256200168,0.5908230255399448,0.5892772153160004,0.5356869061135505
21.0,2.0,9.0,1920.0,14.0,2.0,3.0,-0.0494160799128072,-0.0548075256200168,0.6792931095896997,0.6991558455120388,0.6547448467780314
66.0,2.0,6.0,1819.0,14.0,1.0,6.0,-0.0494160799128072,-0.0548075256200168,0.6931423244400667,0.6957742688845112,0.7231423244400668
18.0,3.0,4.0,1469.0,14.0,3.0,6.0,-0.0494160799128072,-0.0548075256200168,0.8173522684631171,0.816288508708491,0.7670872834302576
68.0,3.0,3.0,1273.0,14.0,3.0,6.0,-0.0494160799128072,-0.0548075256200168,0.7588948896345341,0.7888948896345341,0.7564995903333351
59.0,4.0,10.0,165.0,14.0,2.0,7.0,-0.0494160799128072,-0.0548075256200168,0.8838479582846263,0.8465840693957373,0.8316221065600329
49.0,1.0,4.0,3248.0,12.0,3.0,-7.0,-0.0494160799128072,0.0275294113230999,0.34820955612731164,0.3226156245303118,0.3343843709421265
63.0,1.0,8.0,3082.0,12.0,3.0,-7.0,-0.0494160799128072,0.0275294113230999,0.3342060889149058,0.31952016298897984,0.3119535461415423
61.0,1.0,3.0,2866.0,12.0,3.0,-7.0,-0.0494160799128072,0.0275294113230999,0.366660188166859,0.3508542622409331,0.33258754307768057
61.0,2.0,5.0,2657.0,12.0,3.0,-7.0,-0.0494160799128072,0.0275294113230999,0.3682845948360664,0.34848384047984426,0.3513949652064368
52.0,2.0,9.0,2544.0,12.0,3.0,-7.0,-0.0494160799128072,0.0275294113230999,0.32617246061097654,0.3166836396135034,0.31381707062412245
28.0,2.0,4.0,2478.0,12.0,3.0,-7.0,-0.0494160799128072,0.0275294113230999,0.35851341324688907,0.3740364097098232,0.31428822794964745
67.0,2.0,8.0,2302.0,12.0,3.0,-4.0,-0.0494160799128072,0.0275294113230999,0.3432094036098938,0.3493175010571418,0.37453324179788255
63.0,2.0,5.0,2012.0,12.0,3.0,-11.0,-0.0494160799128072,0.0275294113230999,0.1613284310894996,0.1514980368115414,0.17384988866339324
17.0,3.0,3.0,1288.0,12.0,3.0,-14.0,-0.0494160799128072,0.0275294113230999,0.1434651132013345,0.12547103912726043,0.10934622167708977
16.0,4.0,11.0,792.0,12.0,3.0,-7.0,-0.0494160799128072,0.0275294113230999,0.18136728894832366,0.2637480679884609,0.1961398523077595
51.0,4.0,7.0,171.0,12.0,3.0,3.0,-0.0494160799128072,0.0275294113230999,0.73889055117439,0.7274516211428396,0.7521685394159555
77.0,4.0,14.0,24.0,12.0,2.0,-4.0,-0.0494160799128072,0.0275294113230999,0.052225176929873135,0.20342854070406752,0.24657298514851195
74.0,1.0,9.0,3097.0,12.0,3.0,7.0,0.0085336369082385,0.0839906312409423,0.7555702815693817,0.7855702815693817,0.7548648691428282
23.0,2.0,13.0,2598.0,12.0,3.0,14.0,0.0085336369082385,0.0839906312409423,0.8838473863296585,0.8855970212781159,0.8789202784140945
65.0,2.0,5.0,2423.0,12.0,3.0,17.0,0.0085336369082385,0.0839906312409423,0.8810407487781654,0.9083401458733131,0.9110407487781654
60.0,2.0,12.0,2225.0,12.0,2.0,17.0,0.0085336369082385,0.0839906312409423,0.8720518033328636,0.8986012070856957,0.9020518033328636
21.0,2.0,2.0,2060.0,12.0,2.0,17.0,0.0085336369082385,0.0839906312409423,0.896448301913502,0.9087219158265258,0.9066756463526171
77.0,3.0,17.0,1402.0,12.0,3.0,40.0,0.0085336369082385,0.0839906312409423,0.9465262756938643,0.9681677456160656,0.9765262756938643
59.0,4.0,5.0,887.0,12.0,2.0,37.0,0.0085336369082385,0.0839906312409423,0.9787633741600912,0.9665757974432152,0.9815757974432152
83.0,4.0,3.0,96.0,12.0,0.0,44.0,0.0085336369082385,0.0839906312409423,0.9883333333333334,0.9733333333333334,0.9883333333333334
75.0,1.0,10.0,3517.0,3.0,3.0,0.0,0.0085336369082385,-0.0915404139447006,0.43634204356668704,0.46634204356668707,0.43809643412981436
50.0,1.0,7.0,3197.0,3.0,3.0,-7.0,0.0085336369082385,-0.0915404139447006,0.2768525904211661,0.2627629607915365,0.25560407391352186
79.0,1.0,14.0,2946.0,3.0,3.0,-14.0,0.0085336369082385,-0.0915404139447006,0.20853770587172538,0.19484215031616983,0.1641829112705789
38.0,2.0,4.0,1885.0,3.0,3.0,-21.0,0.0085336369082385,-0.0915404139447006,0.051758130251098516,0.08112549729697269,0.0697003503081795
37.0,3.0,7.0,1655.0,3.0,3.0,-14.0,0.0085336369082385,-0.0915404139447006,0.10555627947352136,0.10662982554963667,0.09995972466868613
44.0,3.0,2.0,1305.0,3.0,3.0,-11.0,0.0085336369082385,-0.0915404139447006,0.11485385177881283,0.1186676278084298,0.11640311007564434
53.0,4.0,3.0,120.0,3.0,0.0,-11.0,0.0085336369082385,-0.0915404139447006,0.026733729658680365,0.03552818639981371,0.03771334645941218
23.0,4.0,8.0,8.0,3.0,0.0,-11.0,0.0085336369082385,-0.0915404139447006,0.0041295000243894995,0.017581015024435886,0.01125508909850996
87.0,1.0,13.0,3520.0,5.0,3.0,0.0,0.0085336369082385,0.0090277434557283,0.4059827080361883,0.43598270803618827,0.4029564879497826
34.0,1.0,1.0,2923.0,5.0,3.0,-7.0,0.0085336369082385,0.0090277434557283,0.29505964581028093,0.2793357880987579,0.2795492754399106
56.0,2.0,7.0,2630.0,5.0,3.0,-4.0,0.0085336369082385,0.0090277434557283,0.39953794178748436,0.38143053438007696,0.3759864427559802
25.0,2.0,7.0,2085.0,5.0,3.0,3.0,0.0085336369082385,0.0090277434557283,0.6444213053212718,0.6059819541125994,0.6223213053212718
66.0,2.0,11.0,1860.0,5.0,3.0,3.0,0.0085336369082385,0.0090277434557283,0.5736805765155577,0.5838886263753947,0.6036805765155577
78.0,4.0,6.0,856.0,5.0,3.0,13.0,0.0085336369082385,0.0090277434557283,0.9711508024346731,0.9510204320643028,0.9339915299812303
64.0,4.0,8.0,452.0,5.0,3.0,13.0,0.0085336369082385,0.0090277434557283,0.9819317225017133,0.9578385317541994,0.9606043150943059
56.0,1.0,8.0,2980.0,2.0,2.0,14.0,0.0085336369082385,-0.0164024281634018,0.9202082225627257,0.9066008151553183,0.8705339158720349
62.0,2.0,8.0,2104.0,2.0,2.0,8.0,0.0085336369082385,-0.0164024281634018,0.8505679455893933,0.8805679455893933,0.8080774280014645
72.0,2.0,18.0,2097.0,2.0,2.0,8.0,0.0085336369082385,-0.0164024281634018,0.8097881970685537,0.8397881970685537,0.7800163513194497
55.0,2.0,1.0,1817.0,2.0,0.0,0.0,0.0085336369082385,-0.0164024281634018,0.4743931106104132,0.5081491607982683,0.4845434687804609
41.0,3.0,10.0,1511.0,2.0,3.0,0.0,0.0085336369082385,-0.0164024281634018,0.5347998933081509,0.548977144552863,0.5187753136329061
29.0,3.0,6.0,1143.0,2.0,3.0,0.0,0.0085336369082385,-0.0164024281634018,0.6443219823077827,0.6132119823077827,0.5558166187770104
42.0,4.0,2.0,858.0,2.0,2.0,3.0,0.0085336369082385,-0.0164024281634018,0.7201811456984638,0.6597569992859832,0.6748259856636764
31.0,4.0,2.0,707.0,2.0,2.0,3.0,0.0085336369082385,-0.0164024281634018,0.7396513248377165,0.722850067116065,0.6978255349759226
10.0,4.0,7.0,220.0,2.0,2.0,6.0,0.0085336369082385,-0.0164024281634018,0.8663790623805996,0.9147489892978844,0.8495112382384167
13.0,4.0,7.0,120.0,2.0,2.0,9.0,0.0085336369082385,-0.0164024281634018,0.9934504623171392,0.9785546824640348,0.9652865157020737
47.0,1.0,1.0,3490.0,5.0,3.0,0.0,0.0085336369082385,0.0030866171488143,0.49028151573219875,0.48241382496152496,0.49399520193468927
42.0,1.0,7.0,3412.0,5.0,3.0,0.0,0.0085336369082385,0.0030866171488143,0.5017891280387285,0.48832690581650634,0.48118610200658946
26.0,1.0,3.0,3221.0,5.0,3.0,0.0,0.0085336369082385,0.0030866171488143,0.522633102420826,0.510082057708359,0.489645951875403
51.0,1.0,5.0,2748.0,5.0,3.0,3.0,0.0085336369082385,0.0030866171488143,0.5458179763605318,0.5099937709568918,0.5281379763605317
53.0,2.0,5.0,2173.0,5.0,3.0,3.0,0.0085336369082385,0.0030866171488143,0.5933636980578311,0.5574365941701058,0.5718503647244977
57.0,2.0,7.0,1929.0,5.0,3.0,3.0,0.0085336369082385,0.0030866171488143,0.6633822212984501,0.6402422212984501,0.5991765813588729
7.0,3.0,3.0,956.0,5.0,3.0,-6.0,0.0085336369082385,0.0030866171488143,0.2887362751003851,0.2847531853099872,0.2541380664433424
56.0,4.0,9.0,700.0,5.0,3.0,-3.0,0.0085336369082385,0.0030866171488143,0.18532236108271305,0.25322129798126186,0.29238796464792854
63.0,4.0,10.0,455.0,5.0,3.0,-3.0,0.0085336369082385,0.0030866171488143,0.1468810068419555,0.23528069276039967,0.276489026093733
14.0,4.0,10.0,56.0,5.0,2.0,-3.0,0.0085336369082385,0.0030866171488143,0.16499738962303745,0.37419106664513363,0.31446329085860547
55.0,5.0,12.0,266.0,5.0,1.0,0.0,0.0085336369082385,0.0030866171488143,0.48240800189442024,0.8101038512976881,0.6797658850104885
61.0,5.0,10.0,187.0,5.0,1.0,0.0,0.0085336369082385,0.0030866171488143,0.48427552527655804,0.6770833593551852,0.7252653037996297
83.0,2.0,6.0,2148.0,4.0,3.0,14.0,0.0085336369082385,0.0238623057158883,0.8751418983647827,0.9051418983647828,0.8806156983079834
47.0,3.0,7.0,1201.0,4.0,2.0,21.0,0.0085336369082385,0.0238623057158883,0.9639388625970244,0.9219010722658003,0.9596123334101371
64.0,4.0,9.0,834.0,4.0,2.0,21.0,0.0085336369082385,0.0238623057158883,0.9864576881366016,0.9714576881366016,0.9840461443122323
57.0,4.0,17.0,347.0,4.0,2.0,21.0,0.0085336369082385,0.0238623057158883,0.9822887566976465,0.9695705352637589,0.9845705352637589
31.0,4.0,5.0,78.0,4.0,2.0,21.0,0.0085336369082385,0.0238623057158883,1.0,1.0,1.0
51.0,1.0,11.0,2726.0,15.0,2.0,0.0,0.0085336369082385,-0.0108783834946446,0.5247097804856614,0.541013873496273,0.5355278027267398
34.0,2.0,7.0,2294.0,15.0,2.0,0.0,0.0085336369082385,-0.0108783834946446,0.631473978232882,0.6093162004551042,0.5894276241925872
14.0,2.0,3.0,2167.0,15.0,2.0,0.0,0.0085336369082385,-0.0108783834946446,0.6321833245115832,0.6183092612430672,0.5783782109297603
47.0,3.0,4.0,1569.0,15.0,3.0,3.0,0.0085336369082385,-0.0108783834946446,0.6445552337713669,0.6448342542080728,0.6380785619663163
85.0,4.0,20.0,688.0,15.0,3.0,3.0,0.0085336369082385,-0.0108783834946446,0.6952933275272131,0.6638799941938797,0.6236076175234228
50.0,4.0,7.0,227.0,15.0,3.0,-4.0,0.0085336369082385,-0.0108783834946446,0.1834497206141204,0.2279946888324753,0.2815216723481788
36.0,4.0,6.0,205.0,15.0,3.0,-4.0,0.0085336369082385,-0.0108783834946446,0.22630366093134702,0.25566817876692244,0.24732419728544092
90.0,1.0,1.0,2882.0,10.0,3.0,7.0,0.0085336369082385,-0.05400603522489,0.7585602308320525,0.7428372678690895,0.707573384684162
95.0,1.0,6.0,2881.0,10.0,3.0,7.0,0.0085336369082385,-0.05400603522489,0.7236838936084915,0.7536838936084915,0.6842710246273968
44.0,2.0,7.0,2399.0,10.0,2.0,-7.0,0.0085336369082385,-0.05400603522489,0.3134903691922832,0.302020563569497,0.28041234615058697
66.0,2.0,1.0,1951.0,10.0,2.0,-14.0,0.0085336369082385,-0.05400603522489,0.08714058155667642,0.06679660007519495,0.08254486163828002
46.0,3.0,3.0,1525.0,10.0,3.0,-17.0,0.0085336369082385,-0.05400603522489,0.03222688616572919,0.05866685435628579,0.05988927208792928
81.0,4.0,16.0,545.0,10.0,3.0,-19.0,0.0085336369082385,-0.05400603522489,0.0012279644912997346,0.0012279644912997346,0.0032695062624877955
86.0,4.0,21.0,545.0,10.0,3.0,-19.0,0.0085336369082385,-0.05400603522489,0.011025088626688887,0.004140814012910015,0.004140814012910015
42.0,1.0,8.0,3436.0,6.0,3.0,0.0,0.0085336369082385,-0.0164024281634018,0.530940234092027,0.5176646785364714,0.5150469306257593
5.0,1.0,5.0,3005.0,6.0,2.0,0.0,0.0085336369082385,-0.0164024281634018,0.5769083526787249,0.5602805749009471,0.5229884461018464
59.0,2.0,5.0,2591.0,6.0,2.0,-4.0,0.0085336369082385,-0.0164024281634018,0.3585990612011785,0.3356578574974748,0.356963065586138
5.0,2.0,3.0,2080.0,6.0,2.0,-11.0,0.0085336369082385,-0.0164024281634018,0.1765214967989883,0.1751313741940512,0.17544575432132903
59.0,2.0,10.0,1860.0,6.0,2.0,-8.0,0.0085336369082385,-0.0164024281634018,0.1724564933837621,0.160772683263681,0.18624490548590322
77.0,4.0,16.0,866.0,6.0,3.0,-7.0,0.0085336369082385,-0.0164024281634018,0.11787174392019048,0.14979038107705298,0.18251075144742335
19.0,4.0,5.0,327.0,6.0,3.0,-10.0,0.0085336369082385,-0.0164024281634018,0.08153493046202301,0.08070656069150778,0.07520131935091191
77.0,4.0,11.0,8.0,6.0,0.0,-7.0,0.0085336369082385,-0.0164024281634018,0.008646340363986128,0.031873760496583234,0.07015524197806472
56.0,1.0,5.0,2899.0,8.0,3.0,7.0,0.0085336369082385,-0.0915404139447006,0.7623060924620136,0.7466712776471989,0.7242057213543877
85.0,1.0,7.0,2708.0,8.0,3.0,7.0,0.0085336369082385,-0.0915404139447006,0.7604101246554741,0.7904101246554741,0.7470616367821971
42.0,2.0,17.0,2208.0,8.0,3.0,0.0,0.0085336369082385,-0.0915404139447006,0.5617142160788832,0.5321186453562219,0.5388875494122165
